# interval k T ndata mean_q2 err_q2 mean_e_per_spin err_e_per_spin
  1    1     0.200000     2000       0.9435679813       0.0029932943      -1.6952360014       0.0000567170
  1    2     0.258065     2000       0.9167417586       0.0016613849      -1.6936662352       0.0000454624
  1    3     0.316129     2000       0.8908775647       0.0023059527      -1.6916820706       0.0001012317
  1    4     0.374194     2000       0.8653719127       0.0022202242      -1.6892721037       0.0001151205
  1    5     0.432258     2000       0.8373757005       0.0022595535      -1.6861131537       0.0001669555
  1    6     0.490323     2000       0.8088406821       0.0031603976      -1.6822443032       0.0001825055
  1    7     0.548387     2000       0.7807651162       0.0024965042      -1.6778752644       0.0001762023
  1    8     0.606452     2000       0.7531641722       0.0029685575      -1.6728519673       0.0001748760
  1    9     0.664516     2000       0.7192565103       0.0056225594      -1.6661320859       0.0002264129
  1   10     0.722581     2000       0.6890237828       0.0071177840      -1.6591848893       0.0002760903
  1   11     0.780645     2000       0.6526473165       0.0052790869      -1.6507525396       0.0002413248
  1   12     0.838710     2000       0.6112150351       0.0083055866      -1.6412498056       0.0005610855
  1   13     0.896774     2000       0.5636543234       0.0092129316      -1.6309021679       0.0007204602
  1   14     0.954839     2000       0.4988959531       0.0103127446      -1.6171349448       0.0005961371
  1   15     1.012903     2000       0.4130896231       0.0114911584      -1.6015274606       0.0007826137
  1   16     1.070968     2000       0.2942561706       0.0095724293      -1.5807467206       0.0008658737
  1   17     1.129032     2000       0.2087475459       0.0076371928      -1.5594190914       0.0009574817
  1   18     1.187097     2000       0.1434995731       0.0065374341      -1.5364258738       0.0009472118
  1   19     1.245161     2000       0.0969536404       0.0052634478      -1.5131376784       0.0012793908
  1   20     1.303226     2000       0.0735821625       0.0073979103      -1.4904436595       0.0015797402
  1   21     1.361290     2000       0.0610849957       0.0044759212      -1.4693060656       0.0011869576
  1   22     1.419355     2000       0.0460587541       0.0035006888      -1.4457552686       0.0010837625
  1   23     1.477419     2000       0.0357300639       0.0017538249      -1.4229641431       0.0007901356
  1   24     1.535484     2000       0.0287090043       0.0010339799      -1.4000035735       0.0009110543
  1   25     1.593548     2000       0.0253728628       0.0010846203      -1.3769743049       0.0009550919
  1   26     1.651613     2000       0.0199877024       0.0008165932      -1.3521874808       0.0013359050
  1   27     1.709677     2000       0.0171655913       0.0005971380      -1.3298548996       0.0008345225
  1   28     1.767742     2000       0.0154660543       0.0006718470      -1.3053596104       0.0009220386
  1   29     1.825806     2000       0.0132842759       0.0003953561      -1.2820473369       0.0008812324
  1   30     1.883871     2000       0.0117283463       0.0003781485      -1.2581127933       0.0013665583
  1   31     1.941935     2000       0.0106324355       0.0004626886      -1.2370306298       0.0010601970
  1   32     2.000000     2000       0.0098062058       0.0004765139      -1.2142689299       0.0010008631
  2    1     0.200000     7000       0.9458926817       0.0017598519      -1.6952739012       0.0000419395
  2    2     0.258065     7000       0.9191963424       0.0017935148      -1.6937642748       0.0000447888
  2    3     0.316129     7000       0.8910411845       0.0015264933      -1.6916884396       0.0000550952
  2    4     0.374194     7000       0.8629217197       0.0014418675      -1.6891435254       0.0000650307
  2    5     0.432258     7000       0.8352812206       0.0011827842      -1.6859055816       0.0000566220
  2    6     0.490323     7000       0.8078508551       0.0010416005      -1.6822931541       0.0001234357
  2    7     0.548387     7000       0.7797077000       0.0009908830      -1.6775817921       0.0000838127
