# lag rho tau_int_running
       0       1.0000000000       0.5000000000
       1       0.8307823500       1.3307823500
       2       0.7731485068       2.1039308568
       3       0.7317322220       2.8356630788
       4       0.6963357656       3.5319988444
       5       0.6582699645       4.1902688089
       6       0.6168216209       4.8070904299
       7       0.5991110394       5.4062014693
       8       0.5814404275       5.9876418968
       9       0.5624858816       6.5501277784
      10       0.5431023998       7.0932301782
      11       0.5213419840       7.6145721621
      12       0.5016679086       8.1162400707
      13       0.4816026113       8.5978426821
      14       0.4604523998       9.0582950819
      15       0.4395668176       9.4978618995
      16       0.4163160818       9.9141779814
      17       0.4065021630      10.3206801444
      18       0.3976688588      10.7183490032
      19       0.3871458109      11.1054948140
      20       0.3760361297      11.4815309437
      21       0.3714435909      11.8529745346
      22       0.3674829491      12.2204574836
      23       0.3621905982      12.5826480818
      24       0.3576459831      12.9402940649
      25       0.3523258534      13.2926199183
      26       0.3476578461      13.6402777643
      27       0.3426643156      13.9829420800
      28       0.3369413499      14.3198834298
      29       0.3348983439      14.6547817737
      30       0.3334934081      14.9882751818
      31       0.3315480584      15.3198232403
      32       0.3295925404      15.6494157807
      33       0.3276963612      15.9771121418
      34       0.3267338011      16.3038459429
      35       0.3244515863      16.6282975292
      36       0.3225793928      16.9508769220
      37       0.3202826011      17.2711595231
      38       0.3180976825      17.5892572056
      39       0.3156535837      17.9049107893
      40       0.3125441402      18.2174549294
      41       0.3113684273      18.5288233568
      42       0.3101572082      18.8389805650
      43       0.3086601338      19.1476406988
      44       0.3076992702      19.4553399690
      45       0.3049847785      19.7603247474
      46       0.3029401092      20.0632648567
      47       0.3009235511      20.3641884078
      48       0.2975158948      20.6617043026
      49       0.2955399008      20.9572442034
      50       0.2920134540      21.2492576574
      51       0.2909549417      21.5402125991
      52       0.2883693975      21.8285819966
      53       0.2856266493      22.1142086459
      54       0.2829136456      22.3971222914
      55       0.2796625762      22.6767848677
      56       0.2772826074      22.9540674751
      57       0.2741732754      23.2282407505
      58       0.2708242407      23.4990649912
      59       0.2676041920      23.7666691832
      60       0.2631458640      24.0298150471
      61       0.2599808939      24.2897959410
      62       0.2566407168      24.5464366578
      63       0.2536190443      24.8000557021
      64       0.2503606432      25.0504163454
      65       0.2482451799      25.2986615253
      66       0.2455913161      25.5442528414
      67       0.2424443925      25.7866972338
      68       0.2399085081      26.0266057419
      69       0.2369653530      26.2635710950
      70       0.2329249790      26.4964960740
      71       0.2296643593      26.7261604333
      72       0.2263717508      26.9525321841
      73       0.2226075071      27.1751396913
      74       0.2181942502      27.3933339415
      75       0.2159395972      27.6092735387
      76       0.2139746376      27.8232481763
      77       0.2101544937      28.0334026701
      78       0.2087937658      28.2421964359
      79       0.2072352023      28.4494316381
      80       0.2056681628      28.6550998009
      81       0.2039258139      28.8590256148
      82       0.2026344326      29.0616600475
      83       0.2010416138      29.2627016613
      84       0.2001096665      29.4628113277
      85       0.1988321091      29.6616434368
      86       0.1970260034      29.8586694402
      87       0.1960289385      30.0546983788
      88       0.1951749687      30.2498733474
      89       0.1947399165      30.4446132640
      90       0.1927413782      30.6373546421
      91       0.1911282104      30.8284828526
      92       0.1899244256      31.0184072781
      93       0.1891377968      31.2075450749
      94       0.1861145003      31.3936595752
      95       0.1844740626      31.5781336379
      96       0.1825800408      31.7607136787
      97       0.1816235617      31.9423372404
      98       0.1788527870      32.1211900274
      99       0.1762439965      32.2974340238
     100       0.1742869751      32.4717209990
     101       0.1723911974      32.6441121963
     102       0.1687653399      32.8128775362
     103       0.1652635920      32.9781411282
     104       0.1620085933      33.1401497216
     105       0.1593798208      33.2995295424
     106       0.1561084793      33.4556380217
     107       0.1530237687      33.6086617904
     108       0.1489538564      33.7576156468
     109       0.1482722133      33.9058878601
     110       0.1471889134      34.0530767734
     111       0.1448819986      34.1979587720
     112       0.1424274657      34.3403862377
     113       0.1404244749      34.4808107127
     114       0.1386754118      34.6194861244
     115       0.1356746836      34.7551608080
     116       0.1329661283      34.8881269363
     117       0.1325803725      35.0207073088
     118       0.1316518655      35.1523591743
     119       0.1310434976      35.2834026719
     120       0.1313769097      35.4147795816
     121       0.1318020702      35.5465816519
     122       0.1313288461      35.6779104980
     123       0.1307733717      35.8086838697
     124       0.1295887165      35.9382725862
     125       0.1289413677      36.0672139540
     126       0.1284544409      36.1956683949
     127       0.1281519820      36.3238203769
     128       0.1273987023      36.4512190792
     129       0.1259858505      36.5772049297
     130       0.1248141796      36.7020191093
     131       0.1237226158      36.8257417251
     132       0.1221911918      36.9479329169
     133       0.1208820888      37.0688150058
     134       0.1203202173      37.1891352231
     135       0.1186997316      37.3078349547
     136       0.1185745060      37.4264094606
     137       0.1178475260      37.5442569866
     138       0.1159418257      37.6601988123
     139       0.1143234758      37.7745222881
     140       0.1133739295      37.8878962176
     141       0.1112754928      37.9991717104
     142       0.1097429274      38.1089146378
     143       0.1087206116      38.2176352494
     144       0.1093919252      38.3270271746
     145       0.1081300492      38.4351572239
     146       0.1077103829      38.5428676068
     147       0.1080639683      38.6509315750
     148       0.1073449544      38.7582765295
     149       0.1064773419      38.8647538714
     150       0.1067745472      38.9715284186
     151       0.1071218349      39.0786502534
     152       0.1051926286      39.1838428820
     153       0.1058938349      39.2897367169
     154       0.1057439332      39.3954806502
     155       0.1056347873      39.5011154375
     156       0.1061763396      39.6072917771
     157       0.1059829220      39.7132746990
     158       0.1061250215      39.8193997205
     159       0.1058491915      39.9252489120
     160       0.1054111986      40.0306601106
     161       0.1051960337      40.1358561442
     162       0.1056010839      40.2414572281
     163       0.1043030621      40.3457602902
     164       0.1041101035      40.4498703937
     165       0.1033246175      40.5531950112
     166       0.1023323808      40.6555273920
     167       0.1010363272      40.7565637191
     168       0.1014344776      40.8579981967
     169       0.1014507370      40.9594489337
     170       0.1007569966      41.0602059302
     171       0.1003011964      41.1605071267
     172       0.1005235504      41.2610306770
     173       0.0998418253      41.3608725023
     174       0.0992977634      41.4601702658
     175       0.0988589419      41.5590292076
     176       0.0986592424      41.6576884500
     177       0.0975743636      41.7552628136
     178       0.0974792420      41.8527420557
     179       0.0962513874      41.9489934430
     180       0.0959297449      42.0449231879
     181       0.0960978702      42.1410210581
     182       0.0945695753      42.2355906333
     183       0.0949489675      42.3305396009
     184       0.0939957488      42.4245353497
     185       0.0937110608      42.5182464105
     186       0.0948725838      42.6131189943
     187       0.0936850335      42.7068040278
     188       0.0936803795      42.8004844073
     189       0.0933016435      42.8937860507
     190       0.0925765249      42.9863625757
     191       0.0926927467      43.0790553223
     192       0.0909445787      43.1699999010
     193       0.0914915533      43.2614914543
     194       0.0902859900      43.3517774443
     195       0.0905236753      43.4423011196
     196       0.0895663170      43.5318674366
     197       0.0896695339      43.6215369705
     198       0.0896255579      43.7111625284
     199       0.0894329262      43.8005954546
     200       0.0896523579      43.8902478125
