# lag rho tau_int_running
       0       1.0000000000       0.5000000000
       1       0.8614513755       1.3614513755
       2       0.8533910118       2.2148423873
       3       0.8425158971       3.0573582844
       4       0.8386180850       3.8959763694
       5       0.8375171549       4.7334935243
       6       0.8349905245       5.5684840488
       7       0.8318003681       6.4002844168
       8       0.8271332001       7.2274176169
       9       0.8269071661       8.0543247830
      10       0.8232031572       8.8775279402
      11       0.8227346695       9.7002626097
      12       0.8187816591      10.5190442688
      13       0.8146520795      11.3336963483
      14       0.8105281693      12.1442245177
      15       0.8124057766      12.9566302943
      16       0.8048141631      13.7614444574
      17       0.8065465121      14.5679909695
      18       0.8008627289      15.3688536984
      19       0.7980226248      16.1668763231
      20       0.7961090072      16.9629853304
      21       0.7929104789      17.7558958093
      22       0.7900892399      18.5459850492
      23       0.7877376050      19.3337226542
      24       0.7852603493      20.1189830034
      25       0.7852805057      20.9042635091
      26       0.7822782719      21.6865417810
      27       0.7832681463      22.4698099273
      28       0.7773155052      23.2471254325
      29       0.7780980645      24.0252234970
      30       0.7724546398      24.7976781368
      31       0.7706426483      25.5683207850
      32       0.7671416603      26.3354624453
      33       0.7653275721      27.1007900174
      34       0.7632325045      27.8640225219
      35       0.7600061466      28.6240286685
      36       0.7585880687      29.3826167372
      37       0.7569166254      30.1395333626
      38       0.7532263247      30.8927596874
      39       0.7520949146      31.6448546019
      40       0.7509529733      32.3958075753
      41       0.7487063210      33.1445138962
      42       0.7450161428      33.8895300391
      43       0.7433110353      34.6328410744
      44       0.7397635340      35.3726046084
      45       0.7393220533      36.1119266617
      46       0.7343591637      36.8462858255
      47       0.7323442600      37.5786300854
      48       0.7325196728      38.3111497583
      49       0.7283588972      39.0395086554
      50       0.7269231649      39.7664318204
      51       0.7228707393      40.4893025597
      52       0.7213414568      41.2106440165
      53       0.7203009071      41.9309449236
      54       0.7190279396      42.6499728632
      55       0.7164671608      43.3664400240
      56       0.7147587178      44.0811987418
      57       0.7106570607      44.7918558026
      58       0.7093199560      45.5011757586
      59       0.7076157077      46.2087914663
      60       0.7075903834      46.9163818496
      61       0.7033383770      47.6197202267
      62       0.6994936186      48.3192138453
      63       0.6963427747      49.0155566200
      64       0.6947825122      49.7103391322
      65       0.6945144530      50.4048535851
      66       0.6912354076      51.0960889928
      67       0.6924680854      51.7885570781
      68       0.6897362005      52.4782932787
      69       0.6855511992      53.1638444779
      70       0.6847274051      53.8485718830
      71       0.6787005023      54.5272723852
      72       0.6772282008      55.2045005860
      73       0.6798264578      55.8843270438
      74       0.6779403403      56.5622673841
      75       0.6759067279      57.2381741120
