# pair Tk Tk+1 accA attA rateA accB attB rateB
   1    0.20000    0.27826          416          500    0.83200          416          500    0.83200
   2    0.27826    0.35652          415          500    0.83000          421          500    0.84200
   3    0.35652    0.43478          422          500    0.84400          433          500    0.86600
   4    0.43478    0.51304          427          500    0.85400          428          500    0.85600
   5    0.51304    0.59130          418          500    0.83600          421          500    0.84200
   6    0.59130    0.66957          417          500    0.83400          434          500    0.86800
   7    0.66957    0.74783          427          500    0.85400          409          500    0.81800
   8    0.74783    0.82609          416          500    0.83200          410          500    0.82000
   9    0.82609    0.90435          412          500    0.82400          413          500    0.82600
  10    0.90435    0.98261          404          500    0.80800          410          500    0.82000
  11    0.98261    1.06087          398          500    0.79600          409          500    0.81800
  12    1.06087    1.13913          411          500    0.82200          400          500    0.80000
  13    1.13913    1.21739          403          500    0.80600          421          500    0.84200
  14    1.21739    1.29565          426          500    0.85200          414          500    0.82800
  15    1.29565    1.37391          420          500    0.84000          424          500    0.84800
  16    1.37391    1.45217          433          500    0.86600          417          500    0.83400
  17    1.45217    1.53043          431          500    0.86200          429          500    0.85800
  18    1.53043    1.60870          435          500    0.87000          429          500    0.85800
  19    1.60870    1.68696          424          500    0.84800          442          500    0.88400
  20    1.68696    1.76522          435          500    0.87000          432          500    0.86400
  21    1.76522    1.84348          438          500    0.87600          443          500    0.88600
  22    1.84348    1.92174          442          500    0.88400          446          500    0.89200
  23    1.92174    2.00000          433          500    0.86600          450          500    0.90000
