# pair Tk Tk+1 accA attA rateA accB attB rateB
   1    0.20000    0.27826          367          500    0.73400          364          500    0.72800
   2    0.27826    0.35652          400          500    0.80000          403          500    0.80600
   3    0.35652    0.43478          413          500    0.82600          416          500    0.83200
   4    0.43478    0.51304          418          500    0.83600          425          500    0.85000
   5    0.51304    0.59130          433          500    0.86600          415          500    0.83000
   6    0.59130    0.66957          430          500    0.86000          428          500    0.85600
   7    0.66957    0.74783          437          500    0.87400          437          500    0.87400
   8    0.74783    0.82609          431          500    0.86200          424          500    0.84800
   9    0.82609    0.90435          421          500    0.84200          431          500    0.86200
  10    0.90435    0.98261          411          500    0.82200          430          500    0.86000
  11    0.98261    1.06087          436          500    0.87200          427          500    0.85400
  12    1.06087    1.13913          425          500    0.85000          445          500    0.89000
  13    1.13913    1.21739          432          500    0.86400          425          500    0.85000
  14    1.21739    1.29565          440          500    0.88000          428          500    0.85600
  15    1.29565    1.37391          427          500    0.85400          428          500    0.85600
  16    1.37391    1.45217          421          500    0.84200          431          500    0.86200
  17    1.45217    1.53043          423          500    0.84600          409          500    0.81800
  18    1.53043    1.60870          426          500    0.85200          428          500    0.85600
  19    1.60870    1.68696          437          500    0.87400          422          500    0.84400
  20    1.68696    1.76522          421          500    0.84200          422          500    0.84400
  21    1.76522    1.84348          429          500    0.85800          419          500    0.83800
  22    1.84348    1.92174          440          500    0.88000          444          500    0.88800
  23    1.92174    2.00000          424          500    0.84800          449          500    0.89800
