# pair Tk Tk+1 accA attA rateA accB attB rateB
   1    0.20000    0.27826          443          500    0.88600          429          500    0.85800
   2    0.27826    0.35652          447          500    0.89400          440          500    0.88000
   3    0.35652    0.43478          425          500    0.85000          446          500    0.89200
   4    0.43478    0.51304          438          500    0.87600          435          500    0.87000
   5    0.51304    0.59130          413          500    0.82600          412          500    0.82400
   6    0.59130    0.66957          391          500    0.78200          409          500    0.81800
   7    0.66957    0.74783          398          500    0.79600          393          500    0.78600
   8    0.74783    0.82609          393          500    0.78600          404          500    0.80800
   9    0.82609    0.90435          395          500    0.79000          394          500    0.78800
  10    0.90435    0.98261          408          500    0.81600          411          500    0.82200
  11    0.98261    1.06087          421          500    0.84200          409          500    0.81800
  12    1.06087    1.13913          416          500    0.83200          405          500    0.81000
  13    1.13913    1.21739          419          500    0.83800          413          500    0.82600
  14    1.21739    1.29565          416          500    0.83200          417          500    0.83400
  15    1.29565    1.37391          420          500    0.84000          422          500    0.84400
  16    1.37391    1.45217          428          500    0.85600          420          500    0.84000
  17    1.45217    1.53043          437          500    0.87400          405          500    0.81000
  18    1.53043    1.60870          434          500    0.86800          448          500    0.89600
  19    1.60870    1.68696          435          500    0.87000          424          500    0.84800
  20    1.68696    1.76522          443          500    0.88600          437          500    0.87400
  21    1.76522    1.84348          437          500    0.87400          431          500    0.86200
  22    1.84348    1.92174          438          500    0.87600          438          500    0.87600
  23    1.92174    2.00000          450          500    0.90000          440          500    0.88000
