# pair Tk Tk+1 accA attA rateA accB attB rateB
   1    0.20000    0.27826          353          500    0.70600          349          500    0.69800
   2    0.27826    0.35652          380          500    0.76000          377          500    0.75400
   3    0.35652    0.43478          405          500    0.81000          400          500    0.80000
   4    0.43478    0.51304          395          500    0.79000          414          500    0.82800
   5    0.51304    0.59130          401          500    0.80200          395          500    0.79000
   6    0.59130    0.66957          424          500    0.84800          406          500    0.81200
   7    0.66957    0.74783          421          500    0.84200          411          500    0.82200
   8    0.74783    0.82609          425          500    0.85000          405          500    0.81000
   9    0.82609    0.90435          411          500    0.82200          422          500    0.84400
  10    0.90435    0.98261          405          500    0.81000          410          500    0.82000
  11    0.98261    1.06087          426          500    0.85200          401          500    0.80200
  12    1.06087    1.13913          419          500    0.83800          421          500    0.84200
  13    1.13913    1.21739          426          500    0.85200          410          500    0.82000
  14    1.21739    1.29565          403          500    0.80600          422          500    0.84400
  15    1.29565    1.37391          421          500    0.84200          403          500    0.80600
  16    1.37391    1.45217          419          500    0.83800          436          500    0.87200
  17    1.45217    1.53043          428          500    0.85600          438          500    0.87600
  18    1.53043    1.60870          429          500    0.85800          440          500    0.88000
  19    1.60870    1.68696          419          500    0.83800          438          500    0.87600
  20    1.68696    1.76522          434          500    0.86800          435          500    0.87000
  21    1.76522    1.84348          437          500    0.87400          440          500    0.88000
  22    1.84348    1.92174          437          500    0.87400          437          500    0.87400
  23    1.92174    2.00000          453          500    0.90600          456          500    0.91200
