# pair Tk Tk+1 accA attA rateA accB attB rateB
   1    0.20000    0.27826          436          500    0.87200          446          500    0.89200
   2    0.27826    0.35652          422          500    0.84400          410          500    0.82000
   3    0.35652    0.43478          410          500    0.82000          420          500    0.84000
   4    0.43478    0.51304          395          500    0.79000          417          500    0.83400
   5    0.51304    0.59130          396          500    0.79200          411          500    0.82200
   6    0.59130    0.66957          416          500    0.83200          416          500    0.83200
   7    0.66957    0.74783          407          500    0.81400          410          500    0.82000
   8    0.74783    0.82609          410          500    0.82000          409          500    0.81800
   9    0.82609    0.90435          391          500    0.78200          421          500    0.84200
  10    0.90435    0.98261          405          500    0.81000          388          500    0.77600
  11    0.98261    1.06087          409          500    0.81800          412          500    0.82400
  12    1.06087    1.13913          412          500    0.82400          425          500    0.85000
  13    1.13913    1.21739          414          500    0.82800          405          500    0.81000
  14    1.21739    1.29565          399          500    0.79800          415          500    0.83000
  15    1.29565    1.37391          398          500    0.79600          416          500    0.83200
  16    1.37391    1.45217          425          500    0.85000          426          500    0.85200
  17    1.45217    1.53043          425          500    0.85000          436          500    0.87200
  18    1.53043    1.60870          446          500    0.89200          438          500    0.87600
  19    1.60870    1.68696          427          500    0.85400          430          500    0.86000
  20    1.68696    1.76522          429          500    0.85800          437          500    0.87400
  21    1.76522    1.84348          444          500    0.88800          442          500    0.88400
  22    1.84348    1.92174          443          500    0.88600          451          500    0.90200
  23    1.92174    2.00000          441          500    0.88200          435          500    0.87000
