# pair Tk Tk+1 accA attA rateA accB attB rateB
   1    0.20000    0.27826          381          500    0.76200          371          500    0.74200
   2    0.27826    0.35652          382          500    0.76400          385          500    0.77000
   3    0.35652    0.43478          392          500    0.78400          390          500    0.78000
   4    0.43478    0.51304          408          500    0.81600          390          500    0.78000
   5    0.51304    0.59130          409          500    0.81800          411          500    0.82200
   6    0.59130    0.66957          400          500    0.80000          415          500    0.83000
   7    0.66957    0.74783          419          500    0.83800          413          500    0.82600
   8    0.74783    0.82609          413          500    0.82600          409          500    0.81800
   9    0.82609    0.90435          406          500    0.81200          425          500    0.85000
  10    0.90435    0.98261          406          500    0.81200          426          500    0.85200
  11    0.98261    1.06087          433          500    0.86600          418          500    0.83600
  12    1.06087    1.13913          419          500    0.83800          423          500    0.84600
  13    1.13913    1.21739          420          500    0.84000          418          500    0.83600
  14    1.21739    1.29565          424          500    0.84800          426          500    0.85200
  15    1.29565    1.37391          429          500    0.85800          432          500    0.86400
  16    1.37391    1.45217          422          500    0.84400          431          500    0.86200
  17    1.45217    1.53043          424          500    0.84800          422          500    0.84400
  18    1.53043    1.60870          434          500    0.86800          440          500    0.88000
  19    1.60870    1.68696          450          500    0.90000          438          500    0.87600
  20    1.68696    1.76522          440          500    0.88000          425          500    0.85000
  21    1.76522    1.84348          431          500    0.86200          445          500    0.89000
  22    1.84348    1.92174          439          500    0.87800          445          500    0.89000
  23    1.92174    2.00000          450          500    0.90000          450          500    0.90000
