# pair Tk Tk+1 accA attA rateA accB attB rateB
   1    0.20000    0.27826          424          500    0.84800          434          500    0.86800
   2    0.27826    0.35652          415          500    0.83000          414          500    0.82800
   3    0.35652    0.43478          367          500    0.73400          416          500    0.83200
   4    0.43478    0.51304          373          500    0.74600          387          500    0.77400
   5    0.51304    0.59130          381          500    0.76200          380          500    0.76000
   6    0.59130    0.66957          385          500    0.77000          379          500    0.75800
   7    0.66957    0.74783          390          500    0.78000          377          500    0.75400
   8    0.74783    0.82609          399          500    0.79800          391          500    0.78200
   9    0.82609    0.90435          414          500    0.82800          407          500    0.81400
  10    0.90435    0.98261          427          500    0.85400          410          500    0.82000
  11    0.98261    1.06087          426          500    0.85200          398          500    0.79600
  12    1.06087    1.13913          430          500    0.86000          411          500    0.82200
  13    1.13913    1.21739          429          500    0.85800          420          500    0.84000
  14    1.21739    1.29565          417          500    0.83400          414          500    0.82800
  15    1.29565    1.37391          420          500    0.84000          445          500    0.89000
  16    1.37391    1.45217          432          500    0.86400          430          500    0.86000
  17    1.45217    1.53043          420          500    0.84000          429          500    0.85800
  18    1.53043    1.60870          431          500    0.86200          434          500    0.86800
  19    1.60870    1.68696          433          500    0.86600          435          500    0.87000
  20    1.68696    1.76522          435          500    0.87000          441          500    0.88200
  21    1.76522    1.84348          441          500    0.88200          441          500    0.88200
  22    1.84348    1.92174          453          500    0.90600          430          500    0.86000
  23    1.92174    2.00000          449          500    0.89800          450          500    0.90000
