# pair Tk Tk+1 accA attA rateA accB attB rateB
   1    0.20000    0.27826          345          500    0.69000          373          500    0.74600
   2    0.27826    0.35652          389          500    0.77800          409          500    0.81800
   3    0.35652    0.43478          402          500    0.80400          421          500    0.84200
   4    0.43478    0.51304          421          500    0.84200          392          500    0.78400
   5    0.51304    0.59130          415          500    0.83000          412          500    0.82400
   6    0.59130    0.66957          409          500    0.81800          402          500    0.80400
   7    0.66957    0.74783          419          500    0.83800          400          500    0.80000
   8    0.74783    0.82609          414          500    0.82800          406          500    0.81200
   9    0.82609    0.90435          412          500    0.82400          427          500    0.85400
  10    0.90435    0.98261          430          500    0.86000          416          500    0.83200
  11    0.98261    1.06087          398          500    0.79600          415          500    0.83000
  12    1.06087    1.13913          404          500    0.80800          423          500    0.84600
  13    1.13913    1.21739          398          500    0.79600          405          500    0.81000
  14    1.21739    1.29565          428          500    0.85600          419          500    0.83800
  15    1.29565    1.37391          418          500    0.83600          424          500    0.84800
  16    1.37391    1.45217          414          500    0.82800          425          500    0.85000
  17    1.45217    1.53043          428          500    0.85600          424          500    0.84800
  18    1.53043    1.60870          440          500    0.88000          428          500    0.85600
  19    1.60870    1.68696          441          500    0.88200          419          500    0.83800
  20    1.68696    1.76522          442          500    0.88400          444          500    0.88800
  21    1.76522    1.84348          443          500    0.88600          424          500    0.84800
  22    1.84348    1.92174          443          500    0.88600          435          500    0.87000
  23    1.92174    2.00000          451          500    0.90200          445          500    0.89000
