# pair Tk Tk+1 accA attA rateA accB attB rateB
   1    0.20000    0.27826          404          500    0.80800          385          500    0.77000
   2    0.27826    0.35652          406          500    0.81200          393          500    0.78600
   3    0.35652    0.43478          393          500    0.78600          385          500    0.77000
   4    0.43478    0.51304          390          500    0.78000          399          500    0.79800
   5    0.51304    0.59130          397          500    0.79400          403          500    0.80600
   6    0.59130    0.66957          402          500    0.80400          411          500    0.82200
   7    0.66957    0.74783          390          500    0.78000          388          500    0.77600
   8    0.74783    0.82609          399          500    0.79800          408          500    0.81600
   9    0.82609    0.90435          417          500    0.83400          389          500    0.77800
  10    0.90435    0.98261          408          500    0.81600          402          500    0.80400
  11    0.98261    1.06087          407          500    0.81400          405          500    0.81000
  12    1.06087    1.13913          404          500    0.80800          423          500    0.84600
  13    1.13913    1.21739          414          500    0.82800          415          500    0.83000
  14    1.21739    1.29565          410          500    0.82000          429          500    0.85800
  15    1.29565    1.37391          413          500    0.82600          429          500    0.85800
  16    1.37391    1.45217          431          500    0.86200          414          500    0.82800
  17    1.45217    1.53043          426          500    0.85200          420          500    0.84000
  18    1.53043    1.60870          427          500    0.85400          432          500    0.86400
  19    1.60870    1.68696          423          500    0.84600          435          500    0.87000
  20    1.68696    1.76522          424          500    0.84800          432          500    0.86400
  21    1.76522    1.84348          450          500    0.90000          450          500    0.90000
  22    1.84348    1.92174          432          500    0.86400          452          500    0.90400
  23    1.92174    2.00000          453          500    0.90600          447          500    0.89400
