# nmeas_total =          700
# k  T  Q  count
   1     0.200000    -64           51
   1     0.200000    -63            0
   1     0.200000    -62           39
   1     0.200000    -61            0
   1     0.200000    -60            8
   1     0.200000    -59            0
   1     0.200000    -58            3
   1     0.200000    -57            0
   1     0.200000    -56           34
   1     0.200000    -55            0
   1     0.200000    -54           36
   1     0.200000    -53            0
   1     0.200000    -52            7
   1     0.200000    -51            0
   1     0.200000    -50            1
   1     0.200000    -49            0
   1     0.200000    -48           17
   1     0.200000    -47            0
   1     0.200000    -46           25
   1     0.200000    -45            0
   1     0.200000    -44            7
   1     0.200000    -43            0
   1     0.200000    -42            3
   1     0.200000    -41            0
   1     0.200000    -40            3
   1     0.200000    -39            0
   1     0.200000    -38            0
   1     0.200000    -37            0
   1     0.200000    -36            0
   1     0.200000    -35            0
   1     0.200000    -34            0
   1     0.200000    -33            0
   1     0.200000    -32            0
   1     0.200000    -31            0
   1     0.200000    -30            0
   1     0.200000    -29            0
   1     0.200000    -28            0
   1     0.200000    -27            0
   1     0.200000    -26            0
   1     0.200000    -25            0
   1     0.200000    -24            0
   1     0.200000    -23            0
   1     0.200000    -22            0
   1     0.200000    -21            0
   1     0.200000    -20            2
   1     0.200000    -19            0
   1     0.200000    -18           25
   1     0.200000    -17            0
   1     0.200000    -16           19
   1     0.200000    -15            0
   1     0.200000    -14            0
   1     0.200000    -13            0
   1     0.200000    -12            0
   1     0.200000    -11            0
   1     0.200000    -10           11
   1     0.200000     -9            0
   1     0.200000     -8           15
   1     0.200000     -7            0
   1     0.200000     -6            3
   1     0.200000     -5            0
   1     0.200000     -4            4
   1     0.200000     -3            0
   1     0.200000     -2           16
   1     0.200000     -1            0
   1     0.200000      0           29
   1     0.200000      1            0
   1     0.200000      2           24
   1     0.200000      3            0
   1     0.200000      4            3
   1     0.200000      5            0
   1     0.200000      6            3
   1     0.200000      7            0
   1     0.200000      8           10
   1     0.200000      9            0
   1     0.200000     10           12
   1     0.200000     11            0
   1     0.200000     12            4
   1     0.200000     13            0
   1     0.200000     14            3
   1     0.200000     15            0
   1     0.200000     16            8
   1     0.200000     17            0
   1     0.200000     18           11
   1     0.200000     19            0
   1     0.200000     20            0
   1     0.200000     21            0
   1     0.200000     22            2
   1     0.200000     23            0
   1     0.200000     24            0
   1     0.200000     25            0
   1     0.200000     26            0
   1     0.200000     27            0
   1     0.200000     28            0
   1     0.200000     29            0
   1     0.200000     30            0
   1     0.200000     31            0
   1     0.200000     32            0
   1     0.200000     33            0
   1     0.200000     34            0
   1     0.200000     35            0
   1     0.200000     36            0
   1     0.200000     37            0
   1     0.200000     38            0
   1     0.200000     39            0
   1     0.200000     40            1
   1     0.200000     41            0
   1     0.200000     42            7
   1     0.200000     43            0
   1     0.200000     44            2
   1     0.200000     45            0
   1     0.200000     46           34
   1     0.200000     47            0
   1     0.200000     48           31
   1     0.200000     49            0
   1     0.200000     50            4
   1     0.200000     51            0
   1     0.200000     52           12
   1     0.200000     53            0
   1     0.200000     54           44
   1     0.200000     55            0
   1     0.200000     56           45
   1     0.200000     57            0
   1     0.200000     58            2
   1     0.200000     59            0
   1     0.200000     60            3
   1     0.200000     61            0
   1     0.200000     62           40
   1     0.200000     63            0
   1     0.200000     64           37
   2     0.278261    -64           37
   2     0.278261    -63            0
   2     0.278261    -62           31
   2     0.278261    -61            0
   2     0.278261    -60           17
   2     0.278261    -59            0
   2     0.278261    -58           16
   2     0.278261    -57            0
   2     0.278261    -56           33
   2     0.278261    -55            0
   2     0.278261    -54           35
   2     0.278261    -53            0
   2     0.278261    -52           10
   2     0.278261    -51            0
   2     0.278261    -50            5
   2     0.278261    -49            0
   2     0.278261    -48           15
   2     0.278261    -47            0
   2     0.278261    -46           13
   2     0.278261    -45            0
   2     0.278261    -44            9
   2     0.278261    -43            0
   2     0.278261    -42            1
   2     0.278261    -41            0
   2     0.278261    -40            3
   2     0.278261    -39            0
   2     0.278261    -38            0
   2     0.278261    -37            0
   2     0.278261    -36            0
   2     0.278261    -35            0
   2     0.278261    -34            0
   2     0.278261    -33            0
   2     0.278261    -32            0
   2     0.278261    -31            0
   2     0.278261    -30            0
   2     0.278261    -29            0
   2     0.278261    -28            0
   2     0.278261    -27            0
   2     0.278261    -26            0
   2     0.278261    -25            0
   2     0.278261    -24            1
   2     0.278261    -23            0
   2     0.278261    -22            2
   2     0.278261    -21            0
   2     0.278261    -20            5
   2     0.278261    -19            0
   2     0.278261    -18           18
   2     0.278261    -17            0
   2     0.278261    -16           16
   2     0.278261    -15            0
   2     0.278261    -14            3
   2     0.278261    -13            0
   2     0.278261    -12            4
   2     0.278261    -11            0
   2     0.278261    -10           10
   2     0.278261     -9            0
   2     0.278261     -8           16
   2     0.278261     -7            0
   2     0.278261     -6            7
   2     0.278261     -5            0
   2     0.278261     -4           12
   2     0.278261     -3            0
   2     0.278261     -2           19
   2     0.278261     -1            0
   2     0.278261      0           22
   2     0.278261      1            0
   2     0.278261      2           15
   2     0.278261      3            0
   2     0.278261      4            4
   2     0.278261      5            0
   2     0.278261      6            5
   2     0.278261      7            0
   2     0.278261      8           10
   2     0.278261      9            0
   2     0.278261     10           17
   2     0.278261     11            0
   2     0.278261     12            9
   2     0.278261     13            0
   2     0.278261     14            5
   2     0.278261     15            0
   2     0.278261     16           11
   2     0.278261     17            0
   2     0.278261     18           10
   2     0.278261     19            0
   2     0.278261     20            4
   2     0.278261     21            0
   2     0.278261     22            0
   2     0.278261     23            0
   2     0.278261     24            0
   2     0.278261     25            0
   2     0.278261     26            0
   2     0.278261     27            0
   2     0.278261     28            0
   2     0.278261     29            0
   2     0.278261     30            0
   2     0.278261     31            0
   2     0.278261     32            0
   2     0.278261     33            0
   2     0.278261     34            0
   2     0.278261     35            0
   2     0.278261     36            0
   2     0.278261     37            0
   2     0.278261     38            1
   2     0.278261     39            0
   2     0.278261     40            6
   2     0.278261     41            0
   2     0.278261     42            4
   2     0.278261     43            0
   2     0.278261     44           14
   2     0.278261     45            0
   2     0.278261     46           19
   2     0.278261     47            0
   2     0.278261     48           22
   2     0.278261     49            0
   2     0.278261     50            3
   2     0.278261     51            0
   2     0.278261     52           16
   2     0.278261     53            0
   2     0.278261     54           43
   2     0.278261     55            0
   2     0.278261     56           31
   2     0.278261     57            0
   2     0.278261     58           12
   2     0.278261     59            0
   2     0.278261     60           12
   2     0.278261     61            0
   2     0.278261     62           42
   2     0.278261     63            0
   2     0.278261     64           25
   3     0.356522    -64           25
   3     0.356522    -63            0
   3     0.356522    -62           36
   3     0.356522    -61            0
   3     0.356522    -60           24
   3     0.356522    -59            0
   3     0.356522    -58           20
   3     0.356522    -57            0
   3     0.356522    -56           32
   3     0.356522    -55            0
   3     0.356522    -54           28
   3     0.356522    -53            0
   3     0.356522    -52           13
   3     0.356522    -51            0
   3     0.356522    -50            7
   3     0.356522    -49            0
   3     0.356522    -48           16
   3     0.356522    -47            0
   3     0.356522    -46           11
   3     0.356522    -45            0
   3     0.356522    -44            3
   3     0.356522    -43            0
   3     0.356522    -42            1
   3     0.356522    -41            0
   3     0.356522    -40            3
   3     0.356522    -39            0
   3     0.356522    -38            0
   3     0.356522    -37            0
   3     0.356522    -36            0
   3     0.356522    -35            0
   3     0.356522    -34            0
   3     0.356522    -33            0
   3     0.356522    -32            0
   3     0.356522    -31            0
   3     0.356522    -30            0
   3     0.356522    -29            0
   3     0.356522    -28            1
   3     0.356522    -27            0
   3     0.356522    -26            0
   3     0.356522    -25            0
   3     0.356522    -24            1
   3     0.356522    -23            0
   3     0.356522    -22            2
   3     0.356522    -21            0
   3     0.356522    -20           12
   3     0.356522    -19            0
   3     0.356522    -18           16
   3     0.356522    -17            0
   3     0.356522    -16           18
   3     0.356522    -15            0
   3     0.356522    -14            4
   3     0.356522    -13            0
   3     0.356522    -12            6
   3     0.356522    -11            0
   3     0.356522    -10            8
   3     0.356522     -9            0
   3     0.356522     -8           16
   3     0.356522     -7            0
   3     0.356522     -6           12
   3     0.356522     -5            0
   3     0.356522     -4           18
   3     0.356522     -3            0
   3     0.356522     -2           17
   3     0.356522     -1            0
   3     0.356522      0           21
   3     0.356522      1            0
   3     0.356522      2           15
   3     0.356522      3            0
   3     0.356522      4           10
   3     0.356522      5            0
   3     0.356522      6            4
   3     0.356522      7            0
   3     0.356522      8           15
   3     0.356522      9            0
   3     0.356522     10           22
   3     0.356522     11            0
   3     0.356522     12            7
   3     0.356522     13            0
   3     0.356522     14            5
   3     0.356522     15            0
   3     0.356522     16           13
   3     0.356522     17            0
   3     0.356522     18           11
   3     0.356522     19            0
   3     0.356522     20            4
   3     0.356522     21            0
   3     0.356522     22            1
   3     0.356522     23            0
   3     0.356522     24            2
   3     0.356522     25            0
   3     0.356522     26            0
   3     0.356522     27            0
   3     0.356522     28            0
   3     0.356522     29            0
   3     0.356522     30            1
   3     0.356522     31            0
   3     0.356522     32            0
   3     0.356522     33            0
   3     0.356522     34            1
   3     0.356522     35            0
   3     0.356522     36            1
   3     0.356522     37            0
   3     0.356522     38            4
   3     0.356522     39            0
   3     0.356522     40            0
   3     0.356522     41            0
   3     0.356522     42            3
   3     0.356522     43            0
   3     0.356522     44            9
   3     0.356522     45            0
   3     0.356522     46           18
   3     0.356522     47            0
   3     0.356522     48           19
   3     0.356522     49            0
   3     0.356522     50            5
   3     0.356522     51            0
   3     0.356522     52           29
   3     0.356522     53            0
   3     0.356522     54           27
   3     0.356522     55            0
   3     0.356522     56           27
   3     0.356522     57            0
   3     0.356522     58            7
   3     0.356522     59            0
   3     0.356522     60           17
   3     0.356522     61            0
   3     0.356522     62           32
   3     0.356522     63            0
   3     0.356522     64           20
   4     0.434783    -64           17
   4     0.434783    -63            0
   4     0.434783    -62           31
   4     0.434783    -61            0
   4     0.434783    -60           34
   4     0.434783    -59            0
   4     0.434783    -58           19
   4     0.434783    -57            0
   4     0.434783    -56           28
   4     0.434783    -55            0
   4     0.434783    -54           27
   4     0.434783    -53            0
   4     0.434783    -52           15
   4     0.434783    -51            0
   4     0.434783    -50            8
   4     0.434783    -49            0
   4     0.434783    -48           15
   4     0.434783    -47            0
   4     0.434783    -46           11
   4     0.434783    -45            0
   4     0.434783    -44            7
   4     0.434783    -43            0
