# nmeas_total =          700
# k  T  Q  count
   1     0.200000    -64           72
   1     0.200000    -63            0
   1     0.200000    -62           34
   1     0.200000    -61            0
   1     0.200000    -60           25
   1     0.200000    -59            0
   1     0.200000    -58           23
   1     0.200000    -57            0
   1     0.200000    -56            3
   1     0.200000    -55            0
   1     0.200000    -54            2
   1     0.200000    -53            0
   1     0.200000    -52            2
   1     0.200000    -51            0
   1     0.200000    -50            2
   1     0.200000    -49            0
   1     0.200000    -48            3
   1     0.200000    -47            0
   1     0.200000    -46            4
   1     0.200000    -45            0
   1     0.200000    -44            1
   1     0.200000    -43            0
   1     0.200000    -42           11
   1     0.200000    -41            0
   1     0.200000    -40            3
   1     0.200000    -39            0
   1     0.200000    -38            2
   1     0.200000    -37            0
   1     0.200000    -36            1
   1     0.200000    -35            0
   1     0.200000    -34            0
   1     0.200000    -33            0
   1     0.200000    -32            0
   1     0.200000    -31            0
   1     0.200000    -30            0
   1     0.200000    -29            0
   1     0.200000    -28            1
   1     0.200000    -27            0
   1     0.200000    -26            0
   1     0.200000    -25            0
   1     0.200000    -24            1
   1     0.200000    -23            0
   1     0.200000    -22            2
   1     0.200000    -21            0
   1     0.200000    -20            2
   1     0.200000    -19            0
   1     0.200000    -18            1
   1     0.200000    -17            0
   1     0.200000    -16            7
   1     0.200000    -15            0
   1     0.200000    -14            2
   1     0.200000    -13            0
   1     0.200000    -12            2
   1     0.200000    -11            0
   1     0.200000    -10            5
   1     0.200000     -9            0
   1     0.200000     -8            3
   1     0.200000     -7            0
   1     0.200000     -6            9
   1     0.200000     -5            0
   1     0.200000     -4           52
   1     0.200000     -3            0
   1     0.200000     -2           63
   1     0.200000     -1            0
   1     0.200000      0           49
   1     0.200000      1            0
   1     0.200000      2           52
   1     0.200000      3            0
   1     0.200000      4           42
   1     0.200000      5            0
   1     0.200000      6            7
   1     0.200000      7            0
   1     0.200000      8            2
   1     0.200000      9            0
   1     0.200000     10            4
   1     0.200000     11            0
   1     0.200000     12            4
   1     0.200000     13            0
   1     0.200000     14            7
   1     0.200000     15            0
   1     0.200000     16            9
   1     0.200000     17            0
   1     0.200000     18            6
   1     0.200000     19            0
   1     0.200000     20            0
   1     0.200000     21            0
   1     0.200000     22            2
   1     0.200000     23            0
   1     0.200000     24            2
   1     0.200000     25            0
   1     0.200000     26            0
   1     0.200000     27            0
   1     0.200000     28            0
   1     0.200000     29            0
   1     0.200000     30            1
   1     0.200000     31            0
   1     0.200000     32            1
   1     0.200000     33            0
   1     0.200000     34            0
   1     0.200000     35            0
   1     0.200000     36            0
   1     0.200000     37            0
   1     0.200000     38            0
   1     0.200000     39            0
   1     0.200000     40            5
   1     0.200000     41            0
   1     0.200000     42            3
   1     0.200000     43            0
   1     0.200000     44            8
   1     0.200000     45            0
   1     0.200000     46            7
   1     0.200000     47            0
   1     0.200000     48            1
   1     0.200000     49            0
   1     0.200000     50            5
   1     0.200000     51            0
   1     0.200000     52            2
   1     0.200000     53            0
   1     0.200000     54            3
   1     0.200000     55            0
   1     0.200000     56            1
   1     0.200000     57            0
   1     0.200000     58           30
   1     0.200000     59            0
   1     0.200000     60           27
   1     0.200000     61            0
   1     0.200000     62           33
   1     0.200000     63            0
   1     0.200000     64           49
   2     0.278261    -64           40
   2     0.278261    -63            0
   2     0.278261    -62           30
   2     0.278261    -61            0
   2     0.278261    -60           23
   2     0.278261    -59            0
   2     0.278261    -58           19
   2     0.278261    -57            0
   2     0.278261    -56            4
   2     0.278261    -55            0
   2     0.278261    -54            2
   2     0.278261    -53            0
   2     0.278261    -52            4
   2     0.278261    -51            0
   2     0.278261    -50            7
   2     0.278261    -49            0
   2     0.278261    -48            7
   2     0.278261    -47            0
   2     0.278261    -46            9
   2     0.278261    -45            0
   2     0.278261    -44            7
   2     0.278261    -43            0
   2     0.278261    -42           10
   2     0.278261    -41            0
   2     0.278261    -40           11
   2     0.278261    -39            0
   2     0.278261    -38            4
   2     0.278261    -37            0
   2     0.278261    -36            4
   2     0.278261    -35            0
   2     0.278261    -34            1
   2     0.278261    -33            0
   2     0.278261    -32            0
   2     0.278261    -31            0
   2     0.278261    -30            1
   2     0.278261    -29            0
   2     0.278261    -28            2
   2     0.278261    -27            0
   2     0.278261    -26            3
   2     0.278261    -25            0
   2     0.278261    -24            2
   2     0.278261    -23            0
   2     0.278261    -22            6
   2     0.278261    -21            0
   2     0.278261    -20            1
   2     0.278261    -19            0
   2     0.278261    -18            3
   2     0.278261    -17            0
   2     0.278261    -16            9
   2     0.278261    -15            0
   2     0.278261    -14            4
   2     0.278261    -13            0
   2     0.278261    -12           10
   2     0.278261    -11            0
   2     0.278261    -10           12
   2     0.278261     -9            0
   2     0.278261     -8            4
   2     0.278261     -7            0
   2     0.278261     -6            9
   2     0.278261     -5            0
   2     0.278261     -4           40
   2     0.278261     -3            0
   2     0.278261     -2           42
   2     0.278261     -1            0
   2     0.278261      0           34
   2     0.278261      1            0
   2     0.278261      2           45
   2     0.278261      3            0
   2     0.278261      4           20
   2     0.278261      5            0
   2     0.278261      6            7
   2     0.278261      7            0
   2     0.278261      8            3
   2     0.278261      9            0
   2     0.278261     10            7
   2     0.278261     11            0
   2     0.278261     12            6
   2     0.278261     13            0
   2     0.278261     14            7
   2     0.278261     15            0
   2     0.278261     16           12
   2     0.278261     17            0
   2     0.278261     18            5
   2     0.278261     19            0
   2     0.278261     20            1
   2     0.278261     21            0
   2     0.278261     22            7
   2     0.278261     23            0
   2     0.278261     24            5
   2     0.278261     25            0
   2     0.278261     26            1
   2     0.278261     27            0
   2     0.278261     28            4
   2     0.278261     29            0
   2     0.278261     30            5
   2     0.278261     31            0
   2     0.278261     32            5
   2     0.278261     33            0
   2     0.278261     34            2
   2     0.278261     35            0
   2     0.278261     36            4
   2     0.278261     37            0
   2     0.278261     38            4
   2     0.278261     39            0
   2     0.278261     40           10
   2     0.278261     41            0
   2     0.278261     42           12
   2     0.278261     43            0
   2     0.278261     44           11
   2     0.278261     45            0
   2     0.278261     46           13
   2     0.278261     47            0
   2     0.278261     48            5
   2     0.278261     49            0
   2     0.278261     50           10
   2     0.278261     51            0
   2     0.278261     52            8
   2     0.278261     53            0
   2     0.278261     54            4
   2     0.278261     55            0
   2     0.278261     56            6
   2     0.278261     57            0
   2     0.278261     58           21
   2     0.278261     59            0
   2     0.278261     60           26
   2     0.278261     61            0
   2     0.278261     62           28
   2     0.278261     63            0
   2     0.278261     64           32
   3     0.356522    -64           15
   3     0.356522    -63            0
   3     0.356522    -62           17
   3     0.356522    -61            0
   3     0.356522    -60           18
   3     0.356522    -59            0
   3     0.356522    -58           12
   3     0.356522    -57            0
   3     0.356522    -56            5
   3     0.356522    -55            0
   3     0.356522    -54            8
   3     0.356522    -53            0
   3     0.356522    -52           10
   3     0.356522    -51            0
   3     0.356522    -50            9
   3     0.356522    -49            0
   3     0.356522    -48            9
   3     0.356522    -47            0
   3     0.356522    -46           11
   3     0.356522    -45            0
   3     0.356522    -44           11
   3     0.356522    -43            0
   3     0.356522    -42           12
   3     0.356522    -41            0
   3     0.356522    -40           18
   3     0.356522    -39            0
   3     0.356522    -38            9
   3     0.356522    -37            0
   3     0.356522    -36            5
   3     0.356522    -35            0
   3     0.356522    -34            1
   3     0.356522    -33            0
   3     0.356522    -32            5
   3     0.356522    -31            0
